"symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ATP6V1C2",107.148099489582,-0.317610067808404,0.289936512685345,-1.09544694756363,0.273320875839399,0.572296695194124
"LBHD1",1209.05072045682,-0.0929387780206541,0.0847733453656727,-1.09632075530061,0.27293842951436,0.571656077287223
"EPHA2",1116.44810711399,-0.321954644462016,0.293655122605078,-1.09636992403159,0.272916920331201,0.571656077287223
"APC",1947.41877875377,-0.167606095161842,0.152820380743016,-1.09675224172939,0.272749712510022,0.571656077287223
"TNPO2",3475.40262409618,-0.142906785730569,0.130277819858917,-1.0969387259115,0.272668178514108,0.571570630585113
"BCORL1",611.945769190539,-0.177234562018856,0.161544600943734,-1.09712463916134,0.272586910739835,0.5715239473355
"RPL23P8",158.971140786451,-0.134761000429464,0.122786608370804,-1.09752197098318,0.272413281679643,0.571452149156555
"SLC25A44",1753.21496695244,-0.0920275071477471,0.0838191688537574,-1.09792913012907,0.272235436732459,0.571224320848425
"MFSD14A",3035.82503859901,-0.0931241699836217,0.0848036428534434,-1.09811520885439,0.272154184999974,0.571134014182759
"GNPNAT1",2344.7809641357,-0.146206923877454,0.133072036498828,-1.09870509029703,0.271896721543341,0.570727801074431
"EVC2",229.268904458212,-0.217998167013636,0.198334005820615,-1.0991466950494,0.271704085071563,0.570509870115141
"ABCD3",3451.00687544223,-0.161818757876931,0.147093427657047,-1.10010868911299,0.27128476840389,0.569949697577248
"HNRNPDL",8698.05997520902,-0.104944939732759,0.0952351346129874,-1.10195612322311,0.270480747325559,0.56874018704668
"MTMR9",1106.64024535179,-0.0944683036457783,0.0856980049638077,-1.10233958988514,0.270314063895338,0.568576515061698
"HTN1",130.72379461645,-3.45829051058077,3.13650203505487,-1.10259469687233,0.270203214247226,0.568576515061698
"FARP1",4604.92098487297,-0.118553772812351,0.107417849042394,-1.10366921204652,0.269736655734612,0.568293565688865
"ADAM17",1601.16372170665,-0.10793891080863,0.0977997139589442,-1.10367307264254,0.269734980446372,0.568293565688865
"RPAP1",945.800407566617,-0.160137113306127,0.145038865842989,-1.1040979421301,0.269550653866318,0.568293565688865
"SPIN1",3906.26615602877,-0.118151887039174,0.106998307952025,-1.10424070530302,0.26948873649201,0.568253196333181
"MTCH2",4371.47450605447,-0.119512707510403,0.108230031808815,-1.10424718087045,0.269485928225083,0.568253196333181
"HERC2P3",1562.8433120272,-0.2247593842353,0.203477784805694,-1.10458930172612,0.269337588827331,0.568253196333181
"GTF3C2",2078.21168445905,-0.0847912281272867,0.0767525220115583,-1.10473540028454,0.269274259366029,0.568201762033697
"SEMA4F",504.972255145363,-0.228225139089156,0.20658758414647,-1.10473792523439,0.269273164963804,0.568201762033697
"CBWD1",2382.126537693,-0.0625014771143823,0.0565744017709217,-1.10476602770737,0.269260984567955,0.568201762033697
"C7orf25",632.500358937275,-0.131912734083759,0.119383637079275,-1.10494819316121,0.269182038148191,0.568201762033697
"UBN2",1422.83602359315,-0.17324911967972,0.156709481788355,-1.10554331303133,0.268924237292193,0.568029907610748
"ARMT1",1644.32347336045,-0.106494229921502,0.0963162442951229,-1.10567257580344,0.268868264175872,0.568029907610748
"DHRS13",369.995288013598,-0.264042815572328,0.238678660741821,-1.10626905124938,0.268610083145334,0.567696834802552
"MRRF",1087.38032907623,-0.130485668735732,0.117801138236429,-1.1076774867306,0.268001125610225,0.566982049626027
"IPPK",449.729063482758,-0.109420983886789,0.0987235863881771,-1.10835705923963,0.267707642101196,0.566736319949643
"JOSD1",3550.3906880101,-0.0621060526407875,0.0560152497163087,-1.10873472769158,0.26754463588288,0.56655566891323
"PPP4R2",1826.42763143849,-0.0990690793355251,0.089328835393765,-1.10903807151212,0.267413758482755,0.566435095561686
"AUTS2",793.683324965439,-0.236112474648145,0.212848761850461,-1.10929691389997,0.267302115991903,0.566278869683201
"GNPDA1",3161.27930410719,-0.120174423977892,0.108329971182377,-1.10933680371404,0.267284913784627,0.566278869683201
"BCAS3",2618.59762027836,-0.218576520516385,0.19703022798385,-1.10935526367203,0.267276953312665,0.566278869683201
"PANK3",1550.00523798186,-0.156866386373047,0.141360363458515,-1.10969144769554,0.267132009479619,0.566278869683201
"IFT46",760.977075058001,-0.0866482205313581,0.0780752111333857,-1.10980449842558,0.267083280446163,0.566278869683201
"GOLGA6L9",1110.41111490092,-0.25758781527683,0.232039907886231,-1.11010135120001,0.266955355055636,0.566186283051162
"NOX4",536.668929492257,-0.384495405262785,0.346310752922722,-1.11026123797139,0.26688647110044,0.566120521865906
"FOS",2123.28094893267,-0.314366687101008,0.283114106754174,-1.11038863695326,0.266831592599617,0.566120521865906
"POLR3H",1298.76510236043,-0.100036123071042,0.0900866775138716,-1.11044302922192,0.266808164901334,0.566120521865906
"DUSP7",981.432368211631,-0.0773798700947721,0.0696671920651155,-1.11070746216451,0.266694289184115,0.566114592550176
"CARMIL1",1126.68396750902,-0.259080594613385,0.23325474779488,-1.11071949043976,0.266689110108525,0.566114592550176
"BTN2A3P",180.004468213768,-0.22933374224451,0.206439423815075,-1.1109009025812,0.266611006952298,0.566114592550176
"UQCC3",271.588137576849,-0.144137325891744,0.129721628335719,-1.11112794173935,0.266513282224121,0.566051942038044
"CPA2",613.232336563393,-0.636367353309384,0.572664940195746,-1.11123854219513,0.266465685270531,0.566031286534018
"NMD3",3525.2050693818,-0.106554329571622,0.0957530237367125,-1.11280380935655,0.265792699004467,0.565163989091019
"PLAG1",550.751086131107,-0.350509007781124,0.31489359008992,-1.11310302531415,0.265664184525785,0.565013935351079
"401052",75.0779863578389,-0.208641055270916,0.187424902808382,-1.1131981510708,0.265623336589452,0.565013935351079
"TAF6",1206.35125041834,-0.116289833936821,0.10442539001857,-1.11361646737581,0.265443758780889,0.564823806768105
"SMG1P1",2242.91611666033,-0.156152044798745,0.140177097753282,-1.11396260374559,0.265295230124268,0.564668543069966
"UHRF1",786.417913238275,-0.352669138060357,0.3163133247875,-1.11493607895678,0.264877814531606,0.563860392535163
"FASTKD1",1007.36207342518,-0.133839514279518,0.120010379673062,-1.11523282106206,0.264750664796045,0.563830640644298
"SUGP2",2683.37518188958,-0.189288398520028,0.169714161626757,-1.1153364969997,0.264706251061321,0.563816392812099
"TRIM45",170.010940049571,-0.26921093578841,0.241247150739185,-1.11591343136507,0.264459191949055,0.563386823195691
"TPGS2",2178.56985934947,-0.0815493412627231,0.0730696089865585,-1.11605005683997,0.264400708461908,0.563386823195691
"NES",6014.162346212,-0.235050647036723,0.210524236439054,-1.11650160101528,0.264207485262251,0.563315987835892
"NSUN5",1325.62431040991,-0.153078451999004,0.13710425960998,-1.11651127714388,0.264203345753108,0.563315987835892
"MGME1",1546.47444542096,-0.137588393876987,0.123149873674724,-1.11724348366284,0.263890232888498,0.562880465356286
"ARL10",155.440341774297,-0.250456207708649,0.224134485878871,-1.11743717940845,0.263807445764182,0.562864537386361
"ASCL4",83.9578996708606,-2.00026000810268,1.78903862379513,-1.11806418346603,0.263539582036997,0.562373299989286
"WDR77",1432.73078099844,-0.105111776349047,0.0940109102590555,-1.11808061489249,0.263532564856834,0.562373299989286
"H2AW",169.107965696531,-0.353103453438762,0.315766540201313,-1.11824214564863,0.263463588638971,0.562371721764932
"KLHL13",314.547899971624,-0.378578047511178,0.338378511440091,-1.11880049918065,0.263225258700929,0.56194325332725
"PSMD1",4721.61354699217,-0.0994244830292663,0.0888163722949392,-1.11943868523587,0.262953034992903,0.561522511930836
"LIG1",1328.07154794326,-0.252788460986695,0.225812899061415,-1.11945979187816,0.262944035095839,0.561522511930836
"HOOK3",3241.52364973964,-0.110298803145347,0.098518430203315,-1.11957532126447,0.262894776997259,0.561522511930836
"RNF32",104.827107797088,-0.280077328911231,0.250161091981411,-1.11958788911924,0.262889418843288,0.561522511930836
"KHDC4",2348.40659963098,-0.224261923384963,0.200275682392049,-1.1197661179152,0.262813441251867,0.561522511930836
"METTL8",938.554120873044,-0.11861874685234,0.105850728233705,-1.12062286988187,0.262448425955952,0.561086278692271
"INO80",1980.34303866788,-0.0847553372943779,0.075614518114252,-1.12088709163384,0.262335926149098,0.560926001748845
"ATP5PD",4992.33710675908,-0.107422236383178,0.0957319765205154,-1.12211447300639,0.261813770942334,0.560210253472316
"TEX30",604.575435685524,-0.154471057482364,0.137657511329528,-1.12214041929457,0.261802740574218,0.560210253472316
"GATC",1678.15476037337,-0.0494128278918794,0.0440259359254384,-1.12235723905028,0.261710578028433,0.560210253472316
"KAT2A",2106.38614896167,-0.201097109203363,0.179153295990104,-1.12248623778862,0.261655755786181,0.56019294169607
"HABP4",1378.40472427307,-0.189549072451342,0.168811111159484,-1.12284713458385,0.261502423030072,0.560185640620245
"TRIM7",162.607324926942,-0.340168566894858,0.302823653561007,-1.12332231282035,0.261300630726179,0.559994153546527
"EP300",5090.41715263839,-0.116465101481113,0.103672210935616,-1.12339748935654,0.261268715631756,0.559994153546527
"TCTN1",820.752132076539,-0.0886917267149864,0.0789080796807003,-1.12398789926045,0.261018159477621,0.559629523963925
"RANBP2",8284.75323234175,-0.0870791676430165,0.0774271173107697,-1.12465981774197,0.26073321521003,0.559259275908311
"TTC3P1",206.358583249991,-0.22860034019644,0.203118497375924,-1.12545308846666,0.260397085475736,0.55885910963819
"NPAS3",90.6916967251983,-0.356719635613074,0.316955933826821,-1.12545498456571,0.260396282407911,0.55885910963819
"EEF2KMT",209.137146630698,-0.157933271560507,0.140320522981795,-1.12551797986812,0.260369602550003,0.55885910963819
"CCDC51",651.004909796143,-0.160292772782972,0.142393322261085,-1.12570428330247,0.260290710130187,0.55885910963819
