"symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RBP4",403.025881557008,3.14513574267634,0.793421224837942,3.96401765445428,7.36987985727824e-05,0.0120987845855351
"ACSM2B",17.3560038066356,4.90202169066176,1.24011791381113,3.95286741370977,7.72202292787908e-05,0.0125729724130648
"CYP1A2",17.4501678587235,5.7265748431468,1.45298184270335,3.94125698948323,8.10557267144605e-05,0.0130901703695613
"C8A",23.0064680313171,6.79588545247046,1.72747640121252,3.93399611577931,8.35451336936731e-05,0.0133202250795455
"A1CF",26.2585262703319,4.88161699905333,1.24113019472003,3.93320299499644,8.38213922142162e-05,0.0133202250795455
"GP1BA",91.2685089870638,1.84714798864276,0.470207931550209,3.92836416551498,8.55256353372365e-05,0.0134831842884037
"ACSM2A",15.9709593522403,4.61385026710768,1.18222702729034,3.9026770329237,9.51346078438498e-05,0.0146492546527925
"AADAC",142.030625986815,3.80923799770806,0.977471958273009,3.89703046258043,9.73793743678986e-05,0.0148795684034149
"GYS2",13.6035309049181,2.67999671238278,0.689776044743516,3.88531427382246,0.000102197597167272,0.0153473039606718
"CLEC17A",29.8578889080581,2.32077837618564,0.598066615207685,3.88046802341529,0.000104255651750946,0.0153878739944868
"CCDC68",131.47467622776,2.48557821436686,0.644511109045842,3.85653277264159,0.000115006685262537,0.0167977411474635
"CTAGE11P",10.8550179898387,1.93817706929879,0.506494725508891,3.82664808078987,0.000129900018480727,0.018834554504388
"SPINK1",105.653778634111,3.84552577844101,1.0116451354936,3.80125959540617,0.000143962375375772,0.0207222364091619
"SYTL4",291.344047962305,1.64306404190887,0.433779994570647,3.78778196891069,0.000151998141646351,0.0217215186018929
"PLEKHG6",51.9120838573695,2.30219820473708,0.609238423967535,3.77881321034302,0.000157577565333993,0.022199437998542
"AGXT",23.7129292644577,4.37430919641638,1.15904099498067,3.77407634014648,0.000160601580205036,0.0224661252760059
"ADH1C",120.807753765964,2.62207988938206,0.695232482478551,3.77151522039673,0.000162259258670155,0.0225392861134543
"TMEM38A",63.7149861001988,1.63134898863111,0.434870584746842,3.75134360853768,0.000175889452550712,0.0242629728157454
"ORM2",67.4394003737377,3.35299158333151,0.894719812848521,3.74753250702763,0.000178582698697386,0.0244645981167233
"FCER2",62.3187129449513,2.42297556035069,0.647770011370477,3.74048739185137,0.000183663759659297,0.0248183464072943
"AGXT2",4.38163542156623,5.37167322642287,1.43674410015924,3.73878217131882,0.000184913862470264,0.0248184389466846
"GPC3",800.847878985153,1.7574366202784,0.473517895766013,3.71144709839401,0.000206077740214669,0.0269311067870012
"BCL2L14",50.6806434455655,2.44896503702159,0.660523081296932,3.70761462599168,0.000209220722927964,0.0271264476256135
"MAGI1",511.901945122468,1.43843232654332,0.388103978325647,3.70630657471997,0.000210303711958542,0.0271264476256135
"SPARCL1",11867.3912440253,1.62230828434186,0.438727422636265,3.69775901992537,0.000217511228455746,0.0277202725499438
"TMPRSS6",12.0605022549832,2.5773543686842,0.697704394287559,3.69404921308543,0.000220711057476352,0.0278869607019158
"PRAP1",11.3966627524022,2.78219667920949,0.755429087715188,3.68293559839522,0.000230563423053857,0.0287997728048182
"AKR1B10",102.203736125008,4.16810393937097,1.13221258075286,3.68137928356122,0.000231975616631641,0.0287997728048182
"117153",13.4653334728282,4.92188376573424,1.34412779114291,3.66176772637753,0.000250480912678607,0.0305248641070421
"SAMD5",381.159146139947,1.7364048499611,0.478172970687489,3.63133208358599,0.000281962088543215,0.0335382929749845
"UNC5CL",159.297881013973,1.43338222914112,0.395827570514959,3.62122887821163,0.000293206972600041,0.0340885944101967
"SERPINA7",14.3373284901537,7.62596151058151,2.11598087041307,3.60398414617652,0.000313376179745031,0.035982106557545
"PDE1C",28.6655567878902,1.62392574674593,0.450798939504442,3.60232823202977,0.000315379791129965,0.0360040469598025
"CRP",19.1685489985814,3.46667317174877,0.965947943848561,3.58888198253908,0.000332099128238276,0.0376960976190007
"GSTA2",23.4506077591208,4.8303856004151,1.34859298343736,3.58179647954505,0.0003412395898459,0.0385135409812441
"GCKR",14.4170672220823,2.96640140135861,0.832755699689358,3.56215082342296,0.0003678289564345,0.0410480583742411
"CAMK4",108.369551616569,1.61351656462395,0.454235394418695,3.55215948481697,0.000382083198913259,0.0419320478630551
"DGKE",303.880217512869,1.06894937528491,0.301125160977463,3.54985073919119,0.000385449626806797,0.0420690735543419
"CLU",9851.41158575923,2.21596183736113,0.626341328855928,3.53794606114975,0.000403252425643512,0.0435337292553409
"MLXIPL",62.8246596714808,2.12004164234791,0.601287593169504,3.52583633261541,0.000422147768131935,0.0453272608982311
"HMGCS2",243.878594450572,4.97928635294403,1.41467964787775,3.51972714134523,0.00043199096446959,0.0461347769796986
"LINC00643",11.794887740246,3.61293755330393,1.02769409327071,3.51557684038594,0.000438799759592887,0.0463952860472139
"MBL2",23.8710196615646,3.71059385490777,1.05552708448265,3.51539426079857,0.000439101579584989,0.0463952860472139
"CAPN12",78.6565344608123,1.43562326170192,0.40940343648792,3.50662240165216,0.000453832655406019,0.0474470098262377
"HGD",53.6207413092751,3.44434961765082,0.984863642170705,3.49728578675038,0.000470018019047755,0.048742532206126
"ITIH4",219.278130648581,1.56188580682451,0.446886621424082,3.49503818630169,0.000473993935002956,0.048784536398439
"AGMAT",88.2844756950291,1.19526115972689,0.342284723455242,3.49200848831684,0.000479403012158733,0.0489164983662249
"C1QTNF4",11.0238505840982,-2.30431684117866,0.661086016136828,-3.48565358354476,0.000490936313810433,0.0495023296321342
"CERS3",64.4583124969237,-3.28350736029279,0.939042614508329,-3.49665426207733,0.000471132006825221,0.048742532206126
"IVL",63.44953565217,-6.6530745188151,1.87703422874421,-3.54446094638679,0.000393416782899104,0.042703994401682
"CRISPLD1",2452.34331836399,-1.51382016916699,0.426043722062758,-3.55320379288208,0.000380569516194176,0.0419320478630551
"MYH2",40.2083868656692,-3.34157446826914,0.935843589413621,-3.57065486804574,0.000356089840609111,0.039962534428584
"LINC00922",15.3566082144049,-3.31300283647097,0.914938388877721,-3.62101194653638,0.00029345296235117,0.0340885944101967
"ALAS2",76.627340218483,-3.06507655993516,0.845949571268625,-3.62323791397947,0.000290937985622895,0.0340885944101967
"LRRC52-AS1",3.75793745833214,-2.79569636641817,0.770869883767879,-3.62667737485512,0.000287091631627426,0.0339451676824237
"MATN3",252.59573259299,-1.75505118549506,0.479891760756504,-3.65718132507294,0.000255003994462181,0.0307111374913474
"TREM2",1018.13862368709,-1.75898057137922,0.47985684408058,-3.66563610184507,0.000246724552475758,0.030252694508509
"LINC01822",3.69858982648506,-3.92617212125872,1.06774829283362,-3.67705773693099,0.000235939652294693,0.029109970516657
"LEKR1",42.9761998755818,-1.54548287059755,0.418514668424191,-3.6927806531051,0.000221815333815078,0.0278869607019158
"645090",3.89829679405437,-4.83289448739318,1.30705653050342,-3.69754052300383,0.000217698475523119,0.0277202725499438
"LY6D",201.236957541023,-6.47800421780321,1.74235636264571,-3.71795595705037,0.000200841273821303,0.0264206030674594
"ST8SIA2",46.5788045039595,-2.81170425921516,0.75566839053166,-3.72081761582875,0.000198578818336966,0.02629713098297
"SPRR2A",109.54782203455,-7.35808399262028,1.97428429041069,-3.7269627420728,0.000193801093647472,0.025836677343714
"HBB",38738.7600708584,-2.88544388541541,0.771251788165577,-3.74124757918351,0.00018310902807788,0.0248183464072943
"SERPINA12",64.7825464648887,-4.63305767002575,1.22558138938347,-3.78029375295622,0.000156643434218035,0.022199437998542
"WNT7B",15.2474461918192,-3.94193522839609,1.01603753934203,-3.87971415992052,0.000104579288625439,0.0153878739944868
"LINC02877",90.827358246137,-5.92567410940333,1.52566871169599,-3.88398481529856,0.000102758327968654,0.0153473039606718
"SLC39A2",21.8625987809278,-4.55339608041305,1.17071991270692,-3.88939833600741,0.000100493055360549,0.0152381225319232
"244",285.910179712999,-4.10752661176464,1.05248196894072,-3.90270497070718,9.51236237806925e-05,0.0146492546527925
"ST20",188.86509436332,-1.00575270914771,0.25749039673737,-3.90598143422622,9.38437172893645e-05,0.0146492546527925
"TGM5",22.5041384906699,-4.0727436439403,1.0247199708768,-3.9744942615449,7.0528962578811e-05,0.0117730026274412
"PROM2",41.6258920124454,-2.30557097369825,0.579728835607395,-3.97698170608099,6.97955322141823e-05,0.0117493089144281
"SFN",803.619826140605,-4.70065472132554,1.17484539715981,-4.00108365976441,6.3053058590888e-05,0.0107972927228397
"OLIG1",206.888303297991,-2.87803317565351,0.718106977209186,-4.00780561531172,6.12855288905509e-05,0.010585876051147
"TM4SF19-DYNLT2B",41.6923857242328,-2.81801635706357,0.70215773497282,-4.01336653675496,5.98588534825706e-05,0.010432420720117
"ANXA8",533.071756505481,-4.17717159502505,1.03209155578979,-4.04728783177434,5.18145114284281e-05,0.00935675868194813
"DLK1",108.966174964825,-5.45481676799412,1.32821570670129,-4.10687566821621,4.0104696074874e-05,0.00737629335954905
"LGI4",725.404712108775,-2.21514611116048,0.531367158861066,-4.16876744115769,3.06251268035761e-05,0.00579369065548795
"TTYH1",215.763620668349,-2.43693327679347,0.577422797411338,-4.22036207735227,2.43910247491334e-05,0.00470391568559986
"PSORS1C2",32.3569803511837,-4.04195992883898,0.957567998584884,-4.2210683051358,2.43147239251115e-05,0.00470391568559986
"ADGRB1",214.374626532356,-2.1709844481435,0.512110685365387,-4.2392875411192,2.24230295864411e-05,0.00441001049212936
"CDH4",138.315119563399,-2.51373912826517,0.586528473848938,-4.28579214879274,1.82089177397698e-05,0.00369083614268151
"STAC2",71.03722964491,-3.34582413756256,0.779119979853132,-4.29436315853852,1.75195499774989e-05,0.00358771485312409
"ADGRF4",25.1454959971882,-5.24751315615616,1.21995324899162,-4.30140512392061,1.69718440224024e-05,0.0035117573923021
"SERPINB5",454.988441584953,-6.6246301809843,1.5396912838382,-4.30257042468291,1.68827982967191e-05,0.0035117573923021
"CD177",327.058303679866,-4.33884421005258,0.993789293581985,-4.36595990525695,1.26565696476519e-05,0.00267457552639316
"KLK7",302.975700515722,-6.7500026176052,1.53401713978206,-4.40021329785415,1.08144524557608e-05,0.0023098740170025
